customer_id,transaction_date,product_name,quantity,total_amount,status
CUST_0597,2022-09-19,Enterprise Server,10,45000,Completed
CUST_0913,2022-09-01,Enterprise Server,2,9000,Completed
CUST_0831,2022-10-16,Ethernet Cable,1,25,Completed
CUST_1550,2022-11-08,Enterprise Server,1,4500,Completed
CUST_1943,2023-05-29,Enterprise Server,1,4500,Completed
CUST_1275,2023-05-10,USB-C Dock,1,180,Completed
CUST_0282,2024-04-29,Gaming Laptop,1,1500,Completed
CUST_0262,2023-12-17,Mechanical Keyboard,1,120,Completed
CUST_0630,2023-09-05,Enterprise Server,1,4500,Completed
CUST_0076,2023-01-11,Gaming Laptop,1,1500,Completed
CUST_1930,2023-04-30,Gaming Laptop,2,3000,Completed
CUST_1289,2022-03-28,USB-C Dock,1,180,Completed
CUST_0682,2022-08-22,USB-C Dock,1,180,Completed
CUST_1458,2024-07-26,Enterprise Server,1,4500,Completed
CUST_1346,2023-01-30,Enterprise Server,1,4500,Completed
CUST_1861,2024-01-07,Ethernet Cable,1,25,Completed
CUST_0284,2023-03-01,Monitor 27in,2,700,Completed
CUST_1355,2023-01-04,Enterprise Server,1,4500,Completed
CUST_1232,2024-01-16,Monitor 27in,1,350,Completed
CUST_0637,2023-06-28,Enterprise Server,2,9000,Completed
CUST_1515,2022-08-26,Ethernet Cable,1,25,Completed
CUST_1971,2023-09-01,Mechanical Keyboard,1,120,Completed
CUST_0579,2022-07-26,Monitor 27in,1,350,Completed
CUST_1863,2023-05-09,Enterprise Server,2,9000,Completed
CUST_1849,2022-11-11,Mechanical Keyboard,1,120,Completed
CUST_0136,2023-11-13,Gaming Laptop,1,1500,Completed
CUST_0425,2022-07-13,Monitor 27in,10,3500,Completed
CUST_0991,2023-05-18,Ethernet Cable,1,25,Completed
CUST_1523,2023-06-18,Ethernet Cable,2,50,Completed
CUST_0195,2023-08-30,Enterprise Server,2,9000,Completed
CUST_0078,2023-09-30,Ethernet Cable,3,75,Completed
CUST_0185,2023-12-17,USB-C Dock,1,180,Completed
CUST_1745,2023-03-07,Enterprise Server,1,4500,Completed
CUST_1034,2023-02-06,Ethernet Cable,1,25,Completed
CUST_0837,2023-08-16,Ethernet Cable,20,500,Completed
CUST_1806,2022-04-12,Enterprise Server,1,4500,Completed
CUST_1818,2024-03-14,Mechanical Keyboard,1,120,Completed
CUST_1028,2023-12-07,Ethernet Cable,2,50,Completed
CUST_0847,2023-07-11,Monitor 27in,1,350,Completed
CUST_0283,2022-10-13,Ethernet Cable,1,25,Completed
CUST_0726,2023-10-05,Monitor 27in,5,1750,Completed
CUST_0929,2023-12-16,Gaming Laptop,1,-1500,Returned
CUST_0492,2024-04-04,Monitor 27in,1,350,Completed
CUST_1957,2023-10-17,Ethernet Cable,1,25,Completed
CUST_0401,2023-07-19,USB-C Dock,2,360,Completed
CUST_1153,2024-07-12,Monitor 27in,5,1750,Completed
CUST_0577,2024-04-06,Monitor 27in,2,700,Completed
CUST_0181,2023-12-19,Ethernet Cable,3,75,Completed
CUST_0313,2022-10-24,Monitor 27in,2,700,Completed
CUST_1357,2022-05-18,Monitor 27in,1,350,Completed
CUST_1583,2023-03-11,Mechanical Keyboard,1,120,Completed
CUST_1383,2023-06-29,Enterprise Server,3,13500,Completed
CUST_1692,2023-08-01,Mechanical Keyboard,5,600,Completed
CUST_0113,2024-03-06,Mechanical Keyboard,1,120,Completed
CUST_0427,2023-06-13,Enterprise Server,1,4500,Completed
CUST_1238,2022-04-19,Gaming Laptop,1,1500,Completed
CUST_1995,2023-10-08,Ethernet Cable,3,75,Completed
CUST_1656,2024-04-03,Ethernet Cable,2,50,Completed
CUST_1771,2022-10-05,Enterprise Server,1,4500,Completed
CUST_1342,2022-11-29,Enterprise Server,1,4500,Completed
CUST_1352,2023-02-10,USB-C Dock,1,180,Completed
CUST_1281,2024-02-21,Mechanical Keyboard,2,240,Completed
CUST_1709,2023-02-09,Ethernet Cable,1,25,Completed
CUST_0742,2022-08-01,Monitor 27in,1,350,Completed
CUST_0182,2024-09-16,Enterprise Server,1,4500,Completed
CUST_1251,2023-10-22,USB-C Dock,2,360,Completed
CUST_1666,2022-07-13,USB-C Dock,1,180,Completed
CUST_0091,2023-09-26,Monitor 27in,2,700,Completed
CUST_0897,2023-02-05,Ethernet Cable,1,25,Completed
CUST_1022,2023-09-18,Gaming Laptop,2,3000,Completed
CUST_0948,2022-05-24,USB-C Dock,5,900,Completed
CUST_1838,2023-04-06,USB-C Dock,2,360,Completed
CUST_1799,2023-12-22,USB-C Dock,1,180,Completed
CUST_1598,2022-10-19,Gaming Laptop,10,15000,Completed
CUST_0094,2023-07-11,Gaming Laptop,1,1500,Completed
CUST_1602,2023-10-10,Gaming Laptop,2,3000,Completed
CUST_0766,2023-07-25,Mechanical Keyboard,1,120,Completed
CUST_0151,2024-10-23,Monitor 27in,2,700,Completed
CUST_0456,2022-09-26,Enterprise Server,1,4500,Completed
CUST_0546,2023-02-08,Mechanical Keyboard,3,360,Completed
CUST_0597,2022-05-19,USB-C Dock,1,180,Completed
CUST_0640,2023-09-21,USB-C Dock,1,180,Completed
CUST_0086,2022-07-11,Enterprise Server,1,4500,Completed
CUST_0423,2024-10-19,USB-C Dock,2,360,Completed
CUST_1631,2023-01-13,Ethernet Cable,1,25,Completed
CUST_0865,2023-07-11,Monitor 27in,2,700,Completed
CUST_0699,2023-10-31,Mechanical Keyboard,3,360,Completed
CUST_0835,2023-04-25,Gaming Laptop,1,1500,Completed
CUST_0626,2024-01-21,Mechanical Keyboard,1,120,Completed
CUST_0209,2023-09-04,Mechanical Keyboard,1,120,Completed
CUST_0901,2023-03-08,Enterprise Server,2,9000,Completed
CUST_1256,2022-09-15,Enterprise Server,2,9000,Completed
CUST_0959,2023-07-05,USB-C Dock,2,360,Completed
CUST_1264,2024-04-21,Ethernet Cable,1,25,Completed
CUST_0920,2024-03-20,Monitor 27in,1,350,Completed
CUST_1280,2023-06-19,Mechanical Keyboard,1,120,Completed
CUST_0572,2023-01-08,Gaming Laptop,5,7500,Completed
CUST_0744,2023-05-11,Gaming Laptop,1,1500,Completed
CUST_0960,2023-01-21,Enterprise Server,1,4500,Completed
CUST_1998,2023-01-10,Enterprise Server,1,4500,Completed
CUST_1785,2023-02-16,Gaming Laptop,1,1500,Completed
CUST_1260,2024-02-07,Mechanical Keyboard,1,120,Completed
CUST_1122,2023-04-15,Gaming Laptop,3,4500,Completed
CUST_0608,2022-09-22,Ethernet Cable,2,50,Completed
CUST_0596,2022-12-28,USB-C Dock,1,180,Completed
CUST_1685,2022-10-04,Mechanical Keyboard,10,1200,Completed
CUST_1235,2024-12-15,Ethernet Cable,1,25,Completed
CUST_0579,2022-04-27,Mechanical Keyboard,10,1200,Completed
CUST_1641,2023-02-01,Monitor 27in,1,350,Completed
CUST_1630,2022-12-03,Monitor 27in,1,350,Completed
CUST_0956,2023-09-25,Enterprise Server,1,4500,Completed
CUST_1966,2024-01-13,Monitor 27in,2,700,Completed
CUST_0171,2023-10-28,Ethernet Cable,1,25,Completed
CUST_1880,2023-01-26,Ethernet Cable,1,25,Completed
CUST_0147,2023-04-17,Gaming Laptop,1,1500,Completed
CUST_1227,2023-11-27,Mechanical Keyboard,1,120,Completed
CUST_1596,2023-10-15,Gaming Laptop,1,1500,Completed
CUST_0725,2024-07-22,Ethernet Cable,2,50,Completed
CUST_1720,2023-10-20,Gaming Laptop,1,1500,Completed
CUST_1102,2022-08-21,Mechanical Keyboard,2,240,Completed
CUST_1929,2023-01-16,USB-C Dock,1,180,Completed
CUST_1837,2023-10-20,Gaming Laptop,3,4500,Completed
CUST_0996,2023-11-01,Ethernet Cable,2,50,Completed
CUST_0733,2022-12-17,Enterprise Server,1,4500,Completed
CUST_0773,2024-01-25,Ethernet Cable,1,25,Completed
CUST_0385,2022-06-27,Enterprise Server,1,4500,Completed
CUST_0360,2022-12-28,USB-C Dock,10,1800,Completed
CUST_0665,2022-04-22,Mechanical Keyboard,1,120,Completed
CUST_0635,2022-07-02,Mechanical Keyboard,1,120,Completed
CUST_1276,2023-10-13,Monitor 27in,1,350,Completed
CUST_1955,2024-01-20,Monitor 27in,1,350,Completed
CUST_0335,2023-03-13,Ethernet Cable,1,25,Completed
CUST_0734,2023-01-06,Enterprise Server,2,9000,Completed
CUST_1918,2024-01-16,Ethernet Cable,10,250,Completed
CUST_0777,2022-07-28,Gaming Laptop,2,3000,Completed
CUST_0151,2024-06-15,Monitor 27in,5,1750,Completed
CUST_1280,2024-01-17,USB-C Dock,1,180,Completed
CUST_0747,2022-09-10,Gaming Laptop,1,1500,Completed
CUST_1657,2022-04-06,Ethernet Cable,1,25,Completed
CUST_1111,2023-01-31,USB-C Dock,1,180,Completed
CUST_1362,2023-07-16,Enterprise Server,1,4500,Completed
CUST_0309,2024-06-05,Enterprise Server,1,4500,Completed
CUST_0839,2023-04-13,Enterprise Server,3,13500,Completed
CUST_1342,2023-02-11,Mechanical Keyboard,2,240,Completed
CUST_1295,2024-05-22,Mechanical Keyboard,1,120,Completed
CUST_0025,2024-10-18,Mechanical Keyboard,3,360,Completed
CUST_0033,2022-06-08,USB-C Dock,2,360,Completed
CUST_0904,2023-01-23,Ethernet Cable,10,250,Completed
CUST_1784,2024-10-29,USB-C Dock,10,1800,Completed
CUST_1139,2023-04-24,Monitor 27in,1,350,Completed
CUST_0826,2023-10-09,Enterprise Server,1,4500,Completed
CUST_1073,2023-06-13,Ethernet Cable,2,50,Completed
CUST_0524,2022-04-19,Gaming Laptop,1,1500,Completed
CUST_1790,2022-04-18,Monitor 27in,3,1050,Completed
CUST_1178,2023-07-09,Ethernet Cable,1,25,Completed
CUST_1623,2023-01-09,Ethernet Cable,3,75,Completed
CUST_0588,2023-05-04,Mechanical Keyboard,2,240,Completed
CUST_0129,2023-01-08,Enterprise Server,5,22500,Completed
CUST_0538,2022-07-18,Mechanical Keyboard,1,120,Completed
CUST_1212,2023-03-13,USB-C Dock,1,180,Completed
CUST_0408,2023-11-09,Gaming Laptop,1,1500,Completed
CUST_0976,2023-10-14,Ethernet Cable,2,50,Completed
CUST_0451,2022-11-29,Mechanical Keyboard,1,120,Completed
CUST_0077,2023-04-06,Monitor 27in,1,350,Completed
CUST_0909,2024-02-08,USB-C Dock,1,180,Completed
CUST_1212,2022-05-12,Enterprise Server,2,9000,Completed
CUST_1848,2022-08-07,USB-C Dock,3,540,Completed
CUST_0842,2024-08-01,Ethernet Cable,1,25,Completed
CUST_1133,2024-02-28,USB-C Dock,1,180,Completed
CUST_0422,2023-01-17,Mechanical Keyboard,1,-120,Returned
CUST_0563,2022-06-07,Monitor 27in,1,350,Completed
CUST_1092,2023-10-30,USB-C Dock,1,180,Completed
CUST_0928,2024-08-31,Gaming Laptop,1,1500,Completed
CUST_0241,2022-05-24,Monitor 27in,1,350,Completed
CUST_1654,2022-03-18,Gaming Laptop,1,1500,Completed
CUST_0197,2023-04-06,Enterprise Server,1,4500,Completed
CUST_0912,2022-02-14,USB-C Dock,1,180,Completed
CUST_1358,2023-01-27,Enterprise Server,1,4500,Completed
CUST_1263,2022-07-09,Ethernet Cable,1,25,Completed
CUST_0467,2023-05-09,Gaming Laptop,1,1500,Completed
CUST_1701,2022-07-03,USB-C Dock,1,180,Completed
CUST_1756,2023-08-13,USB-C Dock,1,180,Completed
CUST_1402,2023-06-10,USB-C Dock,2,360,Completed
CUST_0258,2023-07-29,Ethernet Cable,1,25,Completed
CUST_1386,2023-10-24,Enterprise Server,1,4500,Completed
CUST_1782,2022-11-26,Monitor 27in,5,1750,Completed
CUST_0043,2022-11-16,Enterprise Server,1,4500,Completed
CUST_0342,2022-10-21,Enterprise Server,1,4500,Completed
CUST_0480,2023-01-13,Ethernet Cable,1,25,Completed
CUST_0886,2023-11-21,Enterprise Server,1,4500,Completed
CUST_1983,2023-01-22,Monitor 27in,1,-350,Returned
CUST_1772,2024-02-08,Monitor 27in,3,1050,Completed
CUST_0132,2023-01-04,Gaming Laptop,1,1500,Completed
CUST_1344,2023-07-02,Ethernet Cable,3,75,Completed
CUST_0745,2023-03-17,Mechanical Keyboard,1,120,Completed
CUST_1638,2023-09-28,Ethernet Cable,1,25,Completed
CUST_1176,2023-10-03,Mechanical Keyboard,1,120,Completed
CUST_1359,2023-12-02,Ethernet Cable,3,-75,Returned
CUST_1758,2022-10-29,Gaming Laptop,3,4500,Completed
CUST_1697,2023-07-24,Mechanical Keyboard,1,120,Completed
CUST_0966,2023-07-30,USB-C Dock,1,180,Completed
CUST_1708,2023-07-13,Mechanical Keyboard,2,240,Completed
CUST_0840,2023-11-15,Enterprise Server,1,4500,Completed
CUST_0794,2023-09-11,USB-C Dock,1,180,Completed
CUST_0131,2024-01-02,Ethernet Cable,1,25,Completed
CUST_1770,2023-08-13,USB-C Dock,1,180,Completed
CUST_1081,2024-03-14,USB-C Dock,3,540,Completed
CUST_1589,2024-01-21,Monitor 27in,1,350,Completed
CUST_0755,2024-08-04,Ethernet Cable,1,25,Completed
CUST_1008,2024-05-30,USB-C Dock,1,180,Completed
CUST_1224,2023-03-15,Enterprise Server,5,22500,Completed
CUST_0178,2024-08-29,Enterprise Server,1,4500,Completed
CUST_0685,2023-12-16,Mechanical Keyboard,1,120,Completed
CUST_1046,2023-07-22,Mechanical Keyboard,1,120,Completed
CUST_1262,2024-04-17,Mechanical Keyboard,3,360,Completed
CUST_1568,2023-09-24,USB-C Dock,1,180,Completed
CUST_1043,2022-07-24,Gaming Laptop,1,1500,Completed
CUST_0471,2024-03-05,Ethernet Cable,2,50,Completed
CUST_0788,2023-10-13,USB-C Dock,1,180,Completed
CUST_1419,2022-11-27,USB-C Dock,1,180,Completed
CUST_1299,2022-03-02,Mechanical Keyboard,1,120,Completed
CUST_1385,2023-04-09,Gaming Laptop,5,7500,Completed
CUST_1820,2024-06-23,Enterprise Server,1,4500,Completed
CUST_0321,2023-01-06,USB-C Dock,1,180,Completed
CUST_1090,2024-01-20,Enterprise Server,1,4500,Completed
CUST_0965,2022-11-25,Enterprise Server,1,4500,Completed
CUST_0782,2023-11-16,Mechanical Keyboard,1,120,Completed
CUST_1414,2023-11-13,Enterprise Server,1,4500,Completed
CUST_1091,2023-05-23,USB-C Dock,1,180,Completed
CUST_0575,2023-10-02,USB-C Dock,5,900,Completed
CUST_1951,2023-09-27,Mechanical Keyboard,3,360,Completed
CUST_0481,2023-08-26,Gaming Laptop,1,1500,Completed
CUST_1848,2023-02-24,Gaming Laptop,2,3000,Completed
CUST_1872,2023-02-28,Ethernet Cable,3,75,Completed
CUST_1896,2024-05-11,Mechanical Keyboard,1,120,Completed
CUST_1135,2023-05-09,Monitor 27in,2,700,Completed
CUST_0567,2023-07-17,Mechanical Keyboard,1,120,Completed
CUST_0562,2022-07-12,Monitor 27in,1,350,Completed
CUST_1303,2022-07-25,Monitor 27in,1,350,Completed
CUST_0468,2024-02-09,Enterprise Server,1,4500,Completed
CUST_1132,2023-04-15,Mechanical Keyboard,20,2400,Completed
CUST_0263,2024-03-21,Gaming Laptop,3,4500,Completed
CUST_0465,2024-01-24,Enterprise Server,1,4500,Completed
CUST_0459,2022-12-03,Enterprise Server,2,9000,Completed
CUST_0384,2023-03-28,USB-C Dock,1,180,Completed
CUST_1996,2023-04-26,USB-C Dock,1,180,Completed
CUST_1126,2024-02-05,Monitor 27in,1,350,Completed
CUST_0804,2022-11-05,Monitor 27in,1,350,Completed
CUST_1421,2023-09-24,Monitor 27in,1,350,Completed
CUST_0413,2023-09-20,Gaming Laptop,3,4500,Completed
CUST_1439,2024-03-31,USB-C Dock,1,180,Completed
CUST_0489,2024-09-03,Gaming Laptop,1,1500,Completed
CUST_0977,2022-05-26,Ethernet Cable,1,25,Completed
CUST_1636,2023-01-02,Mechanical Keyboard,1,120,Completed
CUST_1963,2022-10-29,USB-C Dock,1,180,Completed
CUST_1641,2023-02-04,Ethernet Cable,3,75,Completed
CUST_1534,2024-05-14,Mechanical Keyboard,2,240,Completed
CUST_0790,2023-11-08,Gaming Laptop,1,1500,Completed
CUST_1079,2024-01-08,USB-C Dock,2,360,Completed
CUST_0788,2023-09-28,Mechanical Keyboard,3,360,Completed
CUST_0545,2023-07-11,Gaming Laptop,1,1500,Completed
CUST_1609,2023-07-04,Ethernet Cable,1,25,Completed
CUST_1894,2023-10-24,Mechanical Keyboard,2,240,Completed
CUST_1686,2024-01-18,Mechanical Keyboard,1,120,Completed
CUST_0624,2023-05-03,Mechanical Keyboard,1,120,Completed
CUST_1922,2024-02-17,Mechanical Keyboard,3,360,Completed
CUST_1628,2024-05-08,Mechanical Keyboard,2,240,Completed
CUST_0860,2022-07-06,Monitor 27in,1,350,Completed
CUST_1953,2023-01-07,USB-C Dock,2,360,Completed
CUST_0813,2022-11-10,Gaming Laptop,2,3000,Completed
CUST_0823,2022-06-24,Gaming Laptop,2,3000,Completed
CUST_1600,2022-11-02,Monitor 27in,2,700,Completed
CUST_1031,2023-06-20,Gaming Laptop,1,1500,Completed
CUST_1917,2023-01-04,USB-C Dock,1,180,Completed
CUST_1411,2023-07-30,Enterprise Server,1,4500,Completed
CUST_1036,2024-02-01,Monitor 27in,10,3500,Completed
CUST_1794,2024-05-03,USB-C Dock,1,180,Completed
CUST_1040,2024-04-18,USB-C Dock,1,-180,Returned
CUST_1153,2024-08-08,Enterprise Server,1,4500,Completed
CUST_0343,2024-09-03,Ethernet Cable,1,25,Completed
CUST_0436,2023-04-09,Ethernet Cable,20,500,Completed
CUST_0916,2023-01-28,Gaming Laptop,1,1500,Completed
CUST_0266,2023-05-04,Mechanical Keyboard,1,120,Completed
CUST_0547,2023-12-04,USB-C Dock,1,180,Completed
CUST_0607,2022-09-27,Ethernet Cable,2,50,Completed
CUST_0695,2023-07-24,Ethernet Cable,1,-25,Returned
CUST_0252,2022-12-02,Monitor 27in,3,1050,Completed
CUST_1136,2023-12-24,Monitor 27in,1,350,Completed
CUST_1856,2023-10-18,Mechanical Keyboard,2,240,Completed
CUST_0886,2023-03-29,Monitor 27in,1,350,Completed
CUST_1710,2024-09-14,Enterprise Server,1,4500,Completed
CUST_1713,2023-08-21,Enterprise Server,2,-9000,Returned
CUST_0809,2023-11-07,Ethernet Cable,1,25,Completed
CUST_1017,2022-09-20,USB-C Dock,5,900,Completed
CUST_0351,2023-08-10,USB-C Dock,1,180,Completed
CUST_0186,2024-09-30,Ethernet Cable,1,25,Completed
CUST_0370,2022-09-19,USB-C Dock,1,180,Completed
CUST_1836,2022-12-09,Monitor 27in,1,350,Completed
CUST_0374,2022-08-24,Enterprise Server,1,4500,Completed
CUST_0403,2022-12-14,Enterprise Server,1,4500,Completed
CUST_1711,2022-10-25,Mechanical Keyboard,1,120,Completed
CUST_0214,2023-06-13,USB-C Dock,2,360,Completed
CUST_0146,2024-02-13,Gaming Laptop,3,4500,Completed
CUST_1614,2023-12-03,Ethernet Cable,1,-25,Returned
CUST_0101,2023-12-20,Monitor 27in,5,1750,Completed
CUST_1078,2023-08-10,USB-C Dock,10,1800,Completed
CUST_0573,2024-02-09,Mechanical Keyboard,1,120,Completed
CUST_0782,2024-07-14,Monitor 27in,2,700,Completed
CUST_1885,2024-04-26,Monitor 27in,3,1050,Completed
CUST_1590,2023-06-17,Enterprise Server,1,4500,Completed
CUST_0765,2023-01-07,Ethernet Cable,1,25,Completed
CUST_0803,2023-05-18,Ethernet Cable,2,50,Completed
CUST_1150,2024-02-08,Gaming Laptop,5,7500,Completed
CUST_0262,2023-10-18,Ethernet Cable,1,25,Completed
CUST_1131,2023-02-04,USB-C Dock,1,180,Completed
CUST_1424,2022-11-27,Gaming Laptop,1,1500,Completed
CUST_0532,2024-02-16,Gaming Laptop,1,1500,Completed
CUST_0677,2023-10-18,Monitor 27in,1,350,Completed
CUST_0063,2024-09-27,Enterprise Server,1,4500,Completed
CUST_1896,2023-10-01,Mechanical Keyboard,1,120,Completed
CUST_0844,2023-01-21,Mechanical Keyboard,3,360,Completed
CUST_0045,2022-12-02,Mechanical Keyboard,1,120,Completed
CUST_0869,2023-01-07,Mechanical Keyboard,1,120,Completed
CUST_0145,2023-08-25,USB-C Dock,1,180,Completed
CUST_0994,2023-10-14,Mechanical Keyboard,1,120,Completed
CUST_1350,2023-06-11,Mechanical Keyboard,2,240,Completed
CUST_1639,2023-07-16,Gaming Laptop,1,1500,Completed
CUST_0933,2024-02-02,USB-C Dock,1,180,Completed
CUST_1273,2023-11-04,Ethernet Cable,1,25,Completed
CUST_0069,2023-12-23,Ethernet Cable,5,125,Completed
CUST_1341,2024-01-18,Gaming Laptop,1,1500,Completed
CUST_1856,2023-12-05,Ethernet Cable,2,50,Completed
CUST_1747,2022-12-25,Monitor 27in,5,1750,Completed
CUST_0695,2024-04-09,Mechanical Keyboard,1,120,Completed
CUST_0429,2024-04-19,Mechanical Keyboard,1,120,Completed
CUST_0009,2023-07-24,Enterprise Server,1,4500,Completed
CUST_1528,2024-09-30,Enterprise Server,2,9000,Completed
CUST_0773,2023-09-24,Enterprise Server,2,9000,Completed
CUST_1243,2023-08-06,USB-C Dock,2,360,Completed
CUST_0664,2024-08-01,Monitor 27in,1,350,Completed
CUST_1242,2022-10-30,Enterprise Server,1,4500,Completed
CUST_0672,2023-01-24,USB-C Dock,1,180,Completed
CUST_1829,2022-05-31,Ethernet Cable,1,25,Completed
CUST_0477,2023-11-13,USB-C Dock,2,360,Completed
CUST_0655,2023-12-18,Ethernet Cable,1,25,Completed
CUST_1199,2024-05-14,Ethernet Cable,2,50,Completed
CUST_0401,2023-08-02,USB-C Dock,1,180,Completed
CUST_0021,2023-12-18,Mechanical Keyboard,1,120,Completed
CUST_0544,2024-04-27,Monitor 27in,1,350,Completed
CUST_0129,2022-12-28,Gaming Laptop,3,4500,Completed
CUST_0444,2024-05-21,Monitor 27in,2,700,Completed
CUST_0353,2023-02-04,Gaming Laptop,1,1500,Completed
CUST_0820,2022-07-16,Enterprise Server,1,4500,Completed
CUST_0951,2023-10-21,Ethernet Cable,1,25,Completed
CUST_0961,2024-07-09,Ethernet Cable,1,25,Completed
CUST_1423,2023-07-05,Ethernet Cable,1,25,Completed
CUST_0617,2023-11-19,Monitor 27in,3,1050,Completed
CUST_0491,2022-07-31,USB-C Dock,10,1800,Completed
CUST_1040,2024-04-27,Monitor 27in,1,350,Completed
CUST_0395,2023-05-11,USB-C Dock,1,180,Completed
CUST_0715,2023-12-05,Enterprise Server,1,4500,Completed
CUST_1035,2023-03-08,Enterprise Server,1,4500,Completed
CUST_1781,2022-07-01,Monitor 27in,1,350,Completed
CUST_0280,2024-06-19,USB-C Dock,1,180,Completed
CUST_0371,2024-03-08,Ethernet Cable,1,25,Completed
CUST_1846,2023-09-11,Gaming Laptop,2,3000,Completed
CUST_0306,2023-09-15,Mechanical Keyboard,1,120,Completed
CUST_1948,2023-02-06,USB-C Dock,2,360,Completed
CUST_1234,2023-04-03,Mechanical Keyboard,2,240,Completed
CUST_1032,2023-10-12,Gaming Laptop,5,7500,Completed
CUST_0649,2022-11-19,Ethernet Cable,1,25,Completed
CUST_1313,2022-12-07,Monitor 27in,1,350,Completed
CUST_1010,2024-01-23,Mechanical Keyboard,2,240,Completed
CUST_0924,2022-06-29,Mechanical Keyboard,2,240,Completed
CUST_0764,2023-06-11,Enterprise Server,1,4500,Completed
CUST_1113,2023-10-12,Enterprise Server,1,4500,Completed
CUST_1396,2024-07-09,USB-C Dock,3,540,Completed
CUST_1572,2023-05-10,Gaming Laptop,1,1500,Completed
CUST_1699,2024-04-13,Mechanical Keyboard,1,120,Completed
CUST_1726,2022-11-11,Ethernet Cable,1,25,Completed
CUST_0542,2024-08-28,Monitor 27in,1,350,Completed
CUST_0917,2024-01-06,Monitor 27in,5,1750,Completed
CUST_1596,2023-11-22,Ethernet Cable,1,25,Completed
CUST_1139,2023-05-31,Monitor 27in,1,350,Completed
CUST_0713,2023-02-21,Mechanical Keyboard,1,120,Completed
CUST_1435,2023-09-24,Monitor 27in,1,350,Completed
CUST_0693,2022-08-19,Gaming Laptop,5,-7500,Returned
CUST_1167,2024-05-15,Monitor 27in,2,700,Completed
CUST_1182,2024-08-21,Enterprise Server,1,4500,Completed
CUST_0594,2023-10-01,Monitor 27in,1,350,Completed
CUST_0121,2024-07-06,Gaming Laptop,1,1500,Completed
CUST_1335,2024-10-20,Enterprise Server,10,45000,Completed
CUST_0449,2024-07-07,Enterprise Server,1,4500,Completed
CUST_1489,2024-05-15,Ethernet Cable,1,25,Completed
CUST_0664,2024-09-25,Ethernet Cable,1,25,Completed
CUST_0034,2023-08-31,Gaming Laptop,2,3000,Completed
CUST_0624,2023-12-09,Ethernet Cable,1,25,Completed
CUST_1965,2023-03-05,Monitor 27in,1,350,Completed
CUST_1065,2024-04-29,USB-C Dock,10,1800,Completed
CUST_0910,2022-08-16,Enterprise Server,5,22500,Completed
CUST_0574,2022-05-26,Mechanical Keyboard,1,120,Completed
CUST_1666,2023-02-17,Ethernet Cable,20,500,Completed
CUST_0390,2024-04-17,Enterprise Server,2,9000,Completed
CUST_1846,2023-08-22,Monitor 27in,20,7000,Completed
CUST_0271,2022-12-07,Ethernet Cable,1,25,Completed
CUST_1409,2023-12-12,Gaming Laptop,2,3000,Completed
CUST_0005,2023-04-23,Mechanical Keyboard,1,120,Completed
CUST_0134,2023-09-16,Gaming Laptop,1,1500,Completed
CUST_1936,2023-09-07,USB-C Dock,2,360,Completed
CUST_1515,2023-03-03,Enterprise Server,2,9000,Completed
CUST_1088,2024-03-28,Monitor 27in,10,3500,Completed
CUST_1388,2022-06-22,Monitor 27in,1,350,Completed
CUST_0937,2022-08-06,Monitor 27in,1,350,Completed
CUST_0381,2023-09-26,Mechanical Keyboard,1,120,Completed
CUST_0134,2023-04-11,Enterprise Server,3,13500,Completed
CUST_1439,2024-04-25,Ethernet Cable,2,50,Completed
CUST_1559,2022-12-25,Ethernet Cable,1,25,Completed
CUST_0107,2023-07-09,Ethernet Cable,1,25,Completed
CUST_1714,2023-04-01,Gaming Laptop,5,7500,Completed
CUST_0802,2024-06-27,Monitor 27in,1,350,Completed
CUST_1294,2023-01-06,Monitor 27in,1,350,Completed
CUST_1195,2023-06-21,Monitor 27in,1,350,Completed
CUST_1814,2024-02-15,Enterprise Server,1,4500,Completed
CUST_1679,2023-11-16,Ethernet Cable,1,25,Completed
CUST_1730,2024-09-11,Ethernet Cable,1,25,Completed
CUST_1898,2022-09-20,Enterprise Server,3,13500,Completed
CUST_1582,2023-12-28,Mechanical Keyboard,5,600,Completed
CUST_0211,2024-01-14,Monitor 27in,1,350,Completed
CUST_1467,2023-05-08,Ethernet Cable,2,50,Completed
CUST_1448,2024-04-04,Gaming Laptop,2,3000,Completed
CUST_0814,2023-02-16,Monitor 27in,1,350,Completed
CUST_1077,2024-02-25,Monitor 27in,1,350,Completed
CUST_0033,2023-01-31,Enterprise Server,2,9000,Completed
CUST_0835,2023-02-28,Enterprise Server,3,13500,Completed
CUST_0529,2024-03-09,Mechanical Keyboard,2,240,Completed
CUST_0667,2023-10-16,USB-C Dock,1,180,Completed
CUST_1051,2022-06-16,Monitor 27in,10,3500,Completed
CUST_1872,2022-12-23,Mechanical Keyboard,1,120,Completed
CUST_1864,2024-08-22,USB-C Dock,1,180,Completed
CUST_0224,2022-08-13,Monitor 27in,1,350,Completed
CUST_0541,2022-07-14,Gaming Laptop,1,1500,Completed
CUST_1442,2023-04-05,Monitor 27in,1,-350,Returned
CUST_1411,2023-06-14,Gaming Laptop,1,1500,Completed
CUST_0321,2022-09-16,Mechanical Keyboard,2,240,Completed
CUST_1579,2023-07-09,Enterprise Server,2,9000,Completed
CUST_1868,2022-09-16,Monitor 27in,2,700,Completed
CUST_1402,2022-11-07,Monitor 27in,2,700,Completed
