customer_id,region,acquisition_channel,signup_date
CUST_1158,North_America,Direct Sales,2023-01-13
CUST_1159,North_America,Distributor,2022-12-15
CUST_1160,EMEA,Distributor,2022-07-10
CUST_1161,APAC,Online Web,2023-12-26
CUST_1162,APAC,Distributor,2023-11-24
CUST_1163,North_America,Direct Sales,2023-04-28
CUST_1164,North_America,Distributor,2022-12-09
CUST_1165,EMEA,Direct Sales,2023-11-01
CUST_1166,North_America,Online Web,2022-11-05
CUST_1167,North_America,Distributor,2023-10-23
CUST_1168,North_America,Online Web,2023-05-07
CUST_1169,North_America,Direct Sales,2023-10-26
CUST_1170,APAC,Online Web,2023-05-22
CUST_1171,North_America,Distributor,2022-01-15
CUST_1172,North_America,Direct Sales,2023-04-26
CUST_1173,APAC,Distributor,2022-01-30
CUST_1174,North_America,Distributor,2022-09-19
CUST_1175,North_America,Direct Sales,2023-07-03
CUST_1176,EMEA,Online Web,2023-09-12
CUST_1177,North_America,Direct Sales,2022-04-03
CUST_1178,EMEA,Direct Sales,2022-12-06
CUST_1179,LATAM,Distributor,2022-04-21
CUST_1180,North_America,Distributor,2022-01-29
CUST_1181,LATAM,Online Web,2023-03-11
CUST_1182,North_America,Direct Sales,2023-12-30
CUST_1183,EMEA,Distributor,2023-01-18
CUST_1184,EMEA,Online Web,2023-12-08
CUST_1185,APAC,Distributor,2023-12-23
CUST_1186,North_America,Distributor,2022-01-04
CUST_1187,LATAM,Online Web,2022-06-29
CUST_1188,EMEA,Direct Sales,2023-01-17
CUST_1189,LATAM,Online Web,2023-01-03
CUST_1190,APAC,Online Web,2023-01-10
CUST_1191,EMEA,Online Web,2023-08-27
CUST_1192,EMEA,Distributor,2022-12-14
CUST_1193,North_America,Distributor,2023-11-22
CUST_1194,APAC,Online Web,2022-10-04
CUST_1195,North_America,Direct Sales,2022-11-24
CUST_1196,APAC,Distributor,2022-09-29
CUST_1197,North_America,Online Web,2023-02-04
CUST_1198,North_America,Direct Sales,2022-06-21
CUST_1199,EMEA,Direct Sales,2023-09-10
CUST_1200,EMEA,Distributor,2022-08-25
CUST_1201,EMEA,Distributor,2023-11-13
CUST_1202,APAC,Online Web,2022-11-13
CUST_1203,APAC,Distributor,2023-07-06
CUST_1204,EMEA,Direct Sales,2022-03-22
CUST_1205,North_America,Online Web,2022-03-31
CUST_1206,North_America,Distributor,2023-11-16
CUST_1207,North_America,Online Web,2023-05-09
CUST_1208,EMEA,Direct Sales,2022-03-15
CUST_1209,EMEA,Distributor,2022-03-25
CUST_1210,North_America,Online Web,2023-11-29
CUST_1211,APAC,Distributor,2022-07-27
CUST_1212,LATAM,Online Web,2022-04-25
CUST_1213,EMEA,Online Web,2022-12-19
CUST_1214,EMEA,Direct Sales,2023-02-03
CUST_1215,APAC,Online Web,2022-11-25
CUST_1216,APAC,Distributor,2022-08-15
CUST_1217,North_America,Direct Sales,2022-09-09
CUST_1218,North_America,Direct Sales,2022-02-25
CUST_1219,North_America,Distributor,2022-05-16
CUST_1220,North_America,Distributor,2023-07-21
CUST_1221,EMEA,Online Web,2022-09-15
CUST_1222,EMEA,Direct Sales,2023-07-30
CUST_1223,EMEA,Online Web,2023-02-11
CUST_1224,North_America,Online Web,2022-06-21
CUST_1225,EMEA,Distributor,2023-10-29
CUST_1226,North_America,Distributor,2022-01-08
CUST_1227,EMEA,Distributor,2022-12-16
CUST_1228,APAC,Online Web,2022-11-18
CUST_1229,North_America,Online Web,2022-07-15
CUST_1230,LATAM,Distributor,2023-01-22
CUST_1231,LATAM,Direct Sales,2022-10-03
CUST_1232,LATAM,Distributor,2023-05-25
CUST_1233,APAC,Online Web,2022-07-03
CUST_1234,North_America,Direct Sales,2022-06-23
CUST_1235,North_America,Distributor,2023-12-29
CUST_1236,North_America,Distributor,2023-08-17
CUST_1237,APAC,Online Web,2023-11-18
CUST_1238,North_America,Direct Sales,2022-01-24
CUST_1239,LATAM,Direct Sales,2023-11-04
CUST_1240,EMEA,Distributor,2022-03-05
CUST_1241,APAC,Online Web,2022-06-08
CUST_1242,EMEA,Direct Sales,2022-02-03
CUST_1243,EMEA,Online Web,2022-11-09
CUST_1244,EMEA,Distributor,2022-12-29
CUST_1245,LATAM,Distributor,2023-04-26
CUST_1246,North_America,Online Web,2022-05-29
CUST_1247,LATAM,Online Web,2022-03-03
CUST_1248,APAC,Direct Sales,2022-05-21
CUST_1249,North_America,Distributor,2022-10-22
CUST_1250,EMEA,Distributor,2023-10-29
CUST_1251,EMEA,Distributor,2022-12-29
CUST_1252,North_America,Online Web,2023-08-16
CUST_1253,LATAM,Direct Sales,2022-09-23
CUST_1254,EMEA,Direct Sales,2022-09-11
CUST_1255,North_America,Online Web,2022-11-19
CUST_1256,EMEA,Direct Sales,2022-09-02
CUST_1257,EMEA,Distributor,2022-03-05
CUST_1258,North_America,Distributor,2022-09-12
CUST_1259,North_America,Direct Sales,2022-09-17
CUST_1260,North_America,Distributor,2023-03-18
CUST_1261,APAC,Direct Sales,2022-04-26
CUST_1262,LATAM,Distributor,2023-09-05
CUST_1263,APAC,Distributor,2022-03-27
CUST_1264,North_America,Distributor,2023-07-28
CUST_1265,APAC,Direct Sales,2022-06-30
CUST_1266,EMEA,Direct Sales,2022-01-02
CUST_1267,North_America,Distributor,2023-10-15
CUST_1268,LATAM,Distributor,2023-08-29
CUST_1269,North_America,Distributor,2023-12-04
CUST_1270,EMEA,Online Web,2022-07-17
CUST_1271,North_America,Direct Sales,2022-11-21
CUST_1272,North_America,Distributor,2023-05-17
CUST_1273,LATAM,Direct Sales,2023-01-29
CUST_1274,APAC,Online Web,2023-01-04
CUST_1275,EMEA,Online Web,2022-05-24
CUST_1276,North_America,Online Web,2023-09-23
CUST_1277,North_America,Distributor,2022-08-27
CUST_1278,North_America,Direct Sales,2022-08-08
CUST_1279,APAC,Online Web,2023-03-15
CUST_1280,North_America,Distributor,2023-06-06
CUST_1281,LATAM,Distributor,2023-04-10
CUST_1282,EMEA,Direct Sales,2022-10-15
CUST_1283,EMEA,Direct Sales,2023-03-03
CUST_1284,North_America,Online Web,2022-07-21
CUST_1285,APAC,Direct Sales,2023-04-03
CUST_1286,EMEA,Direct Sales,2022-08-21
CUST_1287,EMEA,Distributor,2022-10-16
CUST_1288,EMEA,Online Web,2023-06-16
CUST_1289,APAC,Direct Sales,2022-02-08
CUST_1290,APAC,Online Web,2022-08-12
CUST_1291,LATAM,Direct Sales,2022-12-15
CUST_1292,North_America,Distributor,2023-04-24
CUST_1293,APAC,Distributor,2022-07-30
CUST_1294,EMEA,Distributor,2022-04-13
CUST_1295,North_America,Direct Sales,2023-07-21
CUST_1296,North_America,Distributor,2023-12-22
CUST_1297,EMEA,Direct Sales,2022-02-09
CUST_1298,EMEA,Direct Sales,2022-06-28
CUST_1299,LATAM,Distributor,2022-02-02
CUST_1300,North_America,Online Web,2022-07-22
CUST_1301,APAC,Online Web,2022-10-06
CUST_1302,EMEA,Direct Sales,2023-03-24
CUST_1303,North_America,Online Web,2022-01-16
CUST_1304,EMEA,Distributor,2022-03-14
CUST_1305,North_America,Distributor,2022-03-31
CUST_1306,North_America,Online Web,2022-06-23
CUST_1307,APAC,Distributor,2022-01-17
CUST_1308,LATAM,Distributor,2022-09-12
CUST_1309,APAC,Online Web,2022-03-31
CUST_1310,APAC,Distributor,2022-05-07
CUST_1311,EMEA,Online Web,2022-03-18
CUST_1312,APAC,Direct Sales,2022-03-12
CUST_1313,EMEA,Direct Sales,2022-03-22
CUST_1314,North_America,Direct Sales,2022-01-20
CUST_1315,APAC,Direct Sales,2022-10-03
CUST_1316,EMEA,Direct Sales,2023-01-16
CUST_1317,APAC,Online Web,2023-01-19
CUST_1318,North_America,Online Web,2022-06-28
CUST_1319,North_America,Online Web,2023-04-01
CUST_1320,EMEA,Online Web,2023-01-30
CUST_1321,North_America,Online Web,2023-09-06
CUST_1322,APAC,Online Web,2022-02-18
CUST_1323,EMEA,Direct Sales,2023-03-15
CUST_1324,LATAM,Direct Sales,2022-07-04
CUST_1325,North_America,Distributor,2023-04-26
CUST_1326,EMEA,Direct Sales,2022-07-20
CUST_1327,North_America,Online Web,2023-06-09
CUST_1328,LATAM,Online Web,2023-04-20
CUST_1329,APAC,Distributor,2022-11-25
CUST_1330,EMEA,Online Web,2022-03-20
CUST_1331,North_America,Distributor,2022-12-29
CUST_1332,North_America,Direct Sales,2022-06-28
CUST_1333,North_America,Distributor,2023-12-07
CUST_1334,North_America,Distributor,2022-11-15
CUST_1335,EMEA,Online Web,2023-11-07
CUST_1336,APAC,Direct Sales,2022-11-11
CUST_1337,EMEA,Distributor,2023-09-06
CUST_1338,North_America,Online Web,2022-02-13
CUST_1339,EMEA,Distributor,2023-10-16
CUST_1340,APAC,Distributor,2022-08-10
CUST_1341,APAC,Distributor,2023-11-19
CUST_1342,North_America,Direct Sales,2022-07-25
CUST_1343,North_America,Distributor,2022-02-15
CUST_1344,EMEA,Online Web,2023-06-12
CUST_1345,EMEA,Direct Sales,2023-07-19
CUST_1346,North_America,Online Web,2022-11-20
CUST_1347,North_America,Direct Sales,2023-10-30
CUST_1348,North_America,Online Web,2022-08-30
CUST_1349,APAC,Distributor,2023-09-19
CUST_1350,North_America,Distributor,2023-04-24
CUST_1351,EMEA,Direct Sales,2022-04-24
CUST_1352,EMEA,Distributor,2022-10-04
CUST_1353,APAC,Distributor,2023-07-21
CUST_1354,EMEA,Direct Sales,2023-03-03
CUST_1355,APAC,Distributor,2022-08-05
CUST_1356,North_America,Direct Sales,2022-05-07
CUST_1357,APAC,Direct Sales,2022-02-04
CUST_1358,EMEA,Online Web,2022-06-17
CUST_1359,North_America,Online Web,2023-05-08
CUST_1360,APAC,Distributor,2022-05-03
CUST_1361,North_America,Distributor,2022-07-07
CUST_1362,North_America,Direct Sales,2022-07-26
CUST_1363,EMEA,Online Web,2022-05-14
CUST_1364,North_America,Direct Sales,2022-06-25
CUST_1365,EMEA,Direct Sales,2023-10-04
CUST_1366,North_America,Online Web,2023-03-13
CUST_1367,North_America,Online Web,2022-03-21
CUST_1368,LATAM,Online Web,2023-08-26
CUST_1369,APAC,Direct Sales,2022-09-29
CUST_1370,North_America,Direct Sales,2022-03-24
CUST_1371,North_America,Online Web,2022-09-05
CUST_1372,EMEA,Online Web,2022-08-02
CUST_1373,North_America,Direct Sales,2023-06-14
CUST_1374,North_America,Online Web,2023-07-03
CUST_1375,APAC,Direct Sales,2022-01-19
CUST_1376,EMEA,Online Web,2023-11-25
CUST_1377,EMEA,Direct Sales,2023-09-24
CUST_1378,North_America,Distributor,2023-03-28
CUST_1379,North_America,Distributor,2023-11-26
CUST_1380,North_America,Distributor,2023-09-15
CUST_1381,EMEA,Direct Sales,2023-04-10
CUST_1382,EMEA,Distributor,2023-09-27
CUST_1383,APAC,Distributor,2022-10-05
CUST_1384,North_America,Direct Sales,2023-08-15
CUST_1385,APAC,Direct Sales,2022-09-17
CUST_1386,LATAM,Direct Sales,2023-06-16
CUST_1387,North_America,Direct Sales,2023-03-28
CUST_1388,EMEA,Distributor,2022-05-14
CUST_1389,EMEA,Distributor,2023-07-28
CUST_1390,APAC,Online Web,2023-04-21
CUST_1391,North_America,Direct Sales,2023-07-05
CUST_1392,North_America,Distributor,2022-12-19
CUST_1393,APAC,Distributor,2023-05-05
CUST_1394,EMEA,Distributor,2022-09-08
CUST_1395,APAC,Online Web,2023-06-09
CUST_1396,North_America,Direct Sales,2023-09-15
CUST_1397,North_America,Distributor,2022-04-22
CUST_1398,North_America,Distributor,2022-05-19
CUST_1399,EMEA,Online Web,2022-03-11
CUST_1400,North_America,Distributor,2023-10-20
CUST_1401,EMEA,Distributor,2022-03-13
CUST_1402,North_America,Online Web,2022-06-25
CUST_1403,LATAM,Direct Sales,2023-09-09
CUST_1404,North_America,Distributor,2022-08-30
CUST_1405,APAC,Distributor,2023-06-25
CUST_1406,North_America,Online Web,2022-05-09
CUST_1407,LATAM,Online Web,2023-06-21
CUST_1408,North_America,Online Web,2023-08-23
CUST_1409,APAC,Direct Sales,2023-03-06
CUST_1410,EMEA,Direct Sales,2023-11-07
CUST_1411,APAC,Direct Sales,2022-10-26
CUST_1412,LATAM,Distributor,2022-01-17
CUST_1413,APAC,Online Web,2022-10-16
CUST_1414,EMEA,Online Web,2023-01-30
CUST_1415,EMEA,Direct Sales,2022-07-10
CUST_1416,APAC,Online Web,2023-11-19
CUST_1417,LATAM,Direct Sales,2023-01-05
CUST_1418,EMEA,Direct Sales,2023-09-05
CUST_1419,North_America,Online Web,2022-02-23
CUST_1420,EMEA,Direct Sales,2022-03-15
CUST_1421,EMEA,Direct Sales,2023-09-07
CUST_1422,North_America,Direct Sales,2022-07-22
CUST_1423,APAC,Online Web,2023-06-06
CUST_1424,North_America,Distributor,2022-09-16
CUST_1425,EMEA,Direct Sales,2023-01-05
CUST_1426,North_America,Distributor,2022-05-16
CUST_1427,LATAM,Direct Sales,2022-06-08
CUST_1428,APAC,Distributor,2023-10-08
CUST_1429,North_America,Direct Sales,2023-05-09
CUST_1430,EMEA,Online Web,2022-12-24
CUST_1431,EMEA,Online Web,2023-08-06
CUST_1432,EMEA,Distributor,2023-04-20
CUST_1433,LATAM,Direct Sales,2022-06-22
CUST_1434,LATAM,Online Web,2022-12-18
CUST_1435,EMEA,Distributor,2023-01-17
CUST_1436,APAC,Distributor,2023-11-21
CUST_1437,EMEA,Distributor,2022-09-06
CUST_1438,APAC,Online Web,2022-08-03
CUST_1439,North_America,Online Web,2023-11-16
CUST_1440,North_America,Online Web,2022-10-12
CUST_1441,EMEA,Direct Sales,2022-10-12
CUST_1442,EMEA,Distributor,2022-08-16
CUST_1443,EMEA,Distributor,2023-09-18
CUST_1444,North_America,Direct Sales,2023-06-04
CUST_1445,North_America,Direct Sales,2023-08-31
CUST_1446,North_America,Online Web,2022-04-15
CUST_1447,APAC,Distributor,2023-05-10
CUST_1448,EMEA,Distributor,2023-12-16
CUST_1449,EMEA,Direct Sales,2023-08-10
CUST_1450,APAC,Distributor,2022-05-09
CUST_1451,LATAM,Direct Sales,2023-05-03
CUST_1452,EMEA,Online Web,2022-10-12
CUST_1453,EMEA,Distributor,2023-10-26
CUST_1454,APAC,Online Web,2022-09-21
CUST_1455,EMEA,Distributor,2023-04-16
CUST_1456,EMEA,Online Web,2022-06-27
CUST_1457,EMEA,Direct Sales,2022-08-09
CUST_1458,North_America,Distributor,2023-09-30
CUST_1459,APAC,Online Web,2022-11-08
CUST_1460,North_America,Online Web,2022-01-30
CUST_1461,EMEA,Direct Sales,2023-06-19
CUST_1462,APAC,Online Web,2023-04-16
CUST_1463,EMEA,Distributor,2022-10-15
CUST_1464,EMEA,Direct Sales,2022-01-19
CUST_1465,EMEA,Online Web,2023-01-09
CUST_1466,LATAM,Distributor,2022-01-15
CUST_1467,EMEA,Direct Sales,2023-01-23
CUST_1468,APAC,Distributor,2022-05-11
CUST_1469,APAC,Direct Sales,2023-09-29
CUST_1470,North_America,Online Web,2023-07-04
CUST_1471,EMEA,Online Web,2022-10-06
CUST_1472,APAC,Online Web,2023-07-29
CUST_1473,EMEA,Online Web,2022-04-03
CUST_1474,LATAM,Online Web,2022-05-23
CUST_1475,APAC,Direct Sales,2023-02-03
CUST_1476,EMEA,Direct Sales,2023-06-10
CUST_1477,North_America,Online Web,2023-08-10
CUST_1478,North_America,Online Web,2023-09-13
CUST_1479,EMEA,Online Web,2022-07-06
CUST_1480,EMEA,Online Web,2023-07-04
CUST_1481,EMEA,Direct Sales,2023-01-16
CUST_1482,North_America,Distributor,2022-07-19
CUST_1483,North_America,Online Web,2022-06-09
CUST_1484,LATAM,Direct Sales,2022-01-25
CUST_1485,LATAM,Direct Sales,2023-06-09
CUST_1486,EMEA,Distributor,2022-04-16
CUST_1487,APAC,Online Web,2023-05-09
CUST_1488,North_America,Direct Sales,2022-04-18
CUST_1489,APAC,Online Web,2023-09-13
CUST_1490,EMEA,Online Web,2023-03-21
CUST_1491,EMEA,Direct Sales,2022-11-09
CUST_1492,EMEA,Online Web,2023-11-12
CUST_1493,APAC,Direct Sales,2023-06-02
CUST_1494,North_America,Direct Sales,2023-02-13
CUST_1495,North_America,Distributor,2023-08-22
CUST_1496,EMEA,Direct Sales,2023-06-17
CUST_1497,North_America,Distributor,2023-05-14
CUST_1498,LATAM,Direct Sales,2022-01-04
CUST_1499,LATAM,Direct Sales,2023-09-20
CUST_1500,LATAM,Online Web,2022-03-27
CUST_1501,EMEA,Online Web,2023-04-11
CUST_1502,North_America,Direct Sales,2023-08-16
CUST_1503,North_America,Direct Sales,2023-08-25
CUST_1504,EMEA,Direct Sales,2023-09-03
CUST_1505,North_America,Direct Sales,2023-01-13
CUST_1506,North_America,Direct Sales,2022-09-08
CUST_1507,EMEA,Distributor,2022-12-20
CUST_1508,LATAM,Direct Sales,2022-11-28
CUST_1509,EMEA,Online Web,2022-04-16
CUST_1510,North_America,Online Web,2023-12-08
CUST_1511,EMEA,Direct Sales,2023-11-25
CUST_1512,EMEA,Online Web,2022-01-26
CUST_1513,North_America,Distributor,2023-10-21
CUST_1514,APAC,Direct Sales,2022-05-03
CUST_1515,North_America,Distributor,2022-06-15
CUST_1516,APAC,Online Web,2022-09-07
CUST_1517,LATAM,Distributor,2023-12-25
CUST_1518,North_America,Direct Sales,2022-10-19
CUST_1519,EMEA,Direct Sales,2023-07-31
CUST_1520,EMEA,Distributor,2022-08-02
CUST_1521,EMEA,Online Web,2022-08-23
CUST_1522,North_America,Online Web,2023-08-03
CUST_1523,EMEA,Distributor,2023-05-04
CUST_1524,LATAM,Direct Sales,2022-02-15
CUST_1525,APAC,Direct Sales,2022-11-13
CUST_1526,North_America,Direct Sales,2022-08-12
CUST_1527,North_America,Direct Sales,2023-01-27
CUST_1528,LATAM,Distributor,2023-11-17
CUST_1529,EMEA,Direct Sales,2023-04-19
CUST_1530,APAC,Online Web,2022-09-19
CUST_1531,EMEA,Online Web,2022-02-28
CUST_1532,LATAM,Online Web,2022-06-30
CUST_1533,EMEA,Distributor,2022-07-31
CUST_1534,EMEA,Direct Sales,2023-08-27
CUST_1535,APAC,Direct Sales,2022-03-30
CUST_1536,North_America,Direct Sales,2022-03-27
CUST_1537,North_America,Distributor,2023-01-26
CUST_1538,APAC,Online Web,2022-07-08
CUST_1539,North_America,Online Web,2023-06-30
CUST_1540,EMEA,Distributor,2023-03-24
CUST_1541,EMEA,Direct Sales,2023-12-07
CUST_1542,LATAM,Direct Sales,2023-10-01
CUST_1543,North_America,Distributor,2022-05-31
CUST_1544,APAC,Online Web,2022-08-03
CUST_1545,LATAM,Distributor,2023-08-06
CUST_1546,EMEA,Online Web,2023-03-14
CUST_1547,North_America,Direct Sales,2022-11-02
CUST_1548,APAC,Online Web,2022-04-19
CUST_1549,North_America,Direct Sales,2022-03-27
CUST_1550,APAC,Direct Sales,2022-03-12
CUST_1551,North_America,Distributor,2022-12-06
CUST_1552,EMEA,Distributor,2023-05-15
CUST_1553,North_America,Online Web,2022-05-28
CUST_1554,EMEA,Online Web,2022-08-26
CUST_1555,EMEA,Direct Sales,2023-06-01
CUST_1556,EMEA,Direct Sales,2022-03-21
CUST_1557,APAC,Online Web,2022-03-12
CUST_1558,North_America,Distributor,2023-02-13
CUST_1559,North_America,Distributor,2022-09-10
CUST_1560,North_America,Distributor,2023-06-09
CUST_1561,APAC,Direct Sales,2022-10-27
CUST_1562,LATAM,Direct Sales,2023-04-30
CUST_1563,North_America,Online Web,2022-07-23
CUST_1564,EMEA,Direct Sales,2023-07-28
CUST_1565,LATAM,Direct Sales,2022-12-05
CUST_1566,North_America,Distributor,2023-08-24
CUST_1567,North_America,Direct Sales,2023-03-19
CUST_1568,North_America,Distributor,2023-08-27
CUST_1569,APAC,Direct Sales,2023-09-11
CUST_1570,North_America,Distributor,2022-11-30
CUST_1571,North_America,Direct Sales,2022-06-24
CUST_1572,EMEA,Online Web,2023-04-05
CUST_1573,EMEA,Distributor,2022-05-20
CUST_1574,North_America,Online Web,2022-08-25
CUST_1575,North_America,Distributor,2022-05-26
CUST_1576,North_America,Direct Sales,2023-02-22
CUST_1577,North_America,Online Web,2023-04-21
CUST_1578,North_America,Distributor,2023-05-09
CUST_1579,EMEA,Online Web,2022-09-16
CUST_1580,North_America,Online Web,2023-01-18
CUST_1581,North_America,Distributor,2023-12-13
CUST_1582,APAC,Distributor,2023-01-24
CUST_1583,EMEA,Distributor,2022-12-26
CUST_1584,North_America,Distributor,2022-03-19
CUST_1585,APAC,Direct Sales,2023-09-28
CUST_1586,EMEA,Online Web,2023-06-12
CUST_1587,EMEA,Direct Sales,2022-02-17
CUST_1588,North_America,Distributor,2022-08-07
CUST_1589,EMEA,Online Web,2023-05-18
CUST_1590,EMEA,Direct Sales,2023-06-17
CUST_1591,EMEA,Distributor,2023-11-26
CUST_1592,EMEA,Distributor,2023-07-01
CUST_1593,North_America,Distributor,2022-01-22
CUST_1594,North_America,Distributor,2023-03-29
CUST_1595,EMEA,Direct Sales,2023-11-26
CUST_1596,APAC,Direct Sales,2023-03-14
CUST_1597,EMEA,Online Web,2023-06-29
CUST_1598,North_America,Distributor,2022-02-28
CUST_1599,LATAM,Online Web,2023-11-22
CUST_1600,EMEA,Distributor,2022-08-12
CUST_1601,EMEA,Distributor,2022-04-06
CUST_1602,EMEA,Direct Sales,2023-03-29
CUST_1603,North_America,Direct Sales,2023-08-28
CUST_1604,EMEA,Online Web,2023-10-04
CUST_1605,North_America,Distributor,2023-02-25
CUST_1606,EMEA,Online Web,2023-05-07
CUST_1607,EMEA,Direct Sales,2022-01-19
CUST_1608,EMEA,Direct Sales,2022-07-12
CUST_1609,EMEA,Direct Sales,2022-08-19
CUST_1610,North_America,Online Web,2022-03-19
CUST_1611,APAC,Direct Sales,2022-09-12
CUST_1612,EMEA,Distributor,2023-06-30
CUST_1613,North_America,Distributor,2023-10-26
CUST_1614,APAC,Distributor,2023-02-02
CUST_1615,EMEA,Distributor,2022-06-25
CUST_1616,EMEA,Online Web,2022-05-24
CUST_1617,North_America,Direct Sales,2023-10-27
CUST_1618,North_America,Direct Sales,2022-08-18
CUST_1619,North_America,Direct Sales,2022-11-17
CUST_1620,EMEA,Online Web,2023-01-28
CUST_1621,North_America,Distributor,2023-10-28
CUST_1622,EMEA,Direct Sales,2023-11-06
CUST_1623,North_America,Online Web,2023-01-01
CUST_1624,LATAM,Direct Sales,2023-12-15
CUST_1625,North_America,Distributor,2022-03-07
CUST_1626,North_America,Direct Sales,2023-08-22
CUST_1627,North_America,Direct Sales,2023-08-10
CUST_1628,APAC,Direct Sales,2023-10-11
CUST_1629,North_America,Distributor,2023-05-06
CUST_1630,EMEA,Distributor,2022-02-02
CUST_1631,EMEA,Distributor,2022-07-22
CUST_1632,APAC,Online Web,2023-02-27
CUST_1633,LATAM,Direct Sales,2023-07-24
CUST_1634,LATAM,Direct Sales,2023-02-18
CUST_1635,APAC,Online Web,2022-05-18
CUST_1636,EMEA,Distributor,2022-01-11
CUST_1637,North_America,Distributor,2022-11-19
CUST_1638,EMEA,Distributor,2023-07-04
CUST_1639,EMEA,Online Web,2022-11-25
CUST_1640,LATAM,Distributor,2022-07-19
CUST_1641,North_America,Online Web,2022-10-04
CUST_1642,North_America,Direct Sales,2023-01-09
CUST_1643,LATAM,Direct Sales,2022-05-06
CUST_1644,EMEA,Direct Sales,2022-09-10
CUST_1645,EMEA,Direct Sales,2023-04-29
CUST_1646,EMEA,Distributor,2022-10-30
CUST_1647,North_America,Distributor,2023-04-16
CUST_1648,North_America,Distributor,2023-01-14
CUST_1649,North_America,Online Web,2023-10-02
CUST_1650,North_America,Distributor,2023-02-05
CUST_1651,APAC,Direct Sales,2023-11-24
CUST_1652,APAC,Online Web,2022-06-11
CUST_1653,EMEA,Distributor,2022-01-29
CUST_1654,North_America,Distributor,2022-03-17
CUST_1655,North_America,Online Web,2023-08-20
CUST_1656,EMEA,Distributor,2023-06-10
CUST_1657,North_America,Online Web,2022-02-15
CUST_1658,EMEA,Distributor,2023-06-20
CUST_1659,EMEA,Distributor,2022-11-22
CUST_1660,North_America,Online Web,2023-05-28
CUST_1661,EMEA,Online Web,2022-10-24
CUST_1662,EMEA,Distributor,2023-04-20
CUST_1663,EMEA,Distributor,2022-02-07
CUST_1664,North_America,Direct Sales,2022-02-16
CUST_1665,EMEA,Distributor,2023-04-29
CUST_1666,North_America,Distributor,2022-07-10
CUST_1667,APAC,Direct Sales,2022-06-10
CUST_1668,EMEA,Direct Sales,2022-10-22
CUST_1669,North_America,Direct Sales,2023-10-11
CUST_1670,North_America,Direct Sales,2023-01-21
CUST_1671,EMEA,Distributor,2022-12-03
CUST_1672,North_America,Distributor,2022-02-07
CUST_1673,North_America,Online Web,2022-07-17
CUST_1674,LATAM,Direct Sales,2023-11-19
CUST_1675,North_America,Online Web,2022-10-03
CUST_1676,LATAM,Online Web,2023-08-09
CUST_1677,EMEA,Online Web,2023-05-06
CUST_1678,North_America,Distributor,2023-08-06
CUST_1679,North_America,Online Web,2023-08-17
CUST_1680,LATAM,Direct Sales,2023-08-28
CUST_1681,EMEA,Direct Sales,2023-02-10
CUST_1682,North_America,Distributor,2022-02-04
CUST_1683,North_America,Distributor,2022-07-26
CUST_1684,North_America,Distributor,2023-09-05
CUST_1685,APAC,Distributor,2022-03-31
CUST_1686,APAC,Distributor,2023-05-26
CUST_1687,North_America,Online Web,2023-06-27
CUST_1688,North_America,Online Web,2022-06-07
CUST_1689,North_America,Distributor,2022-08-10
CUST_1690,APAC,Online Web,2022-06-17
CUST_1691,North_America,Online Web,2023-05-02
CUST_1692,North_America,Online Web,2022-12-05
CUST_1693,EMEA,Online Web,2022-05-01
CUST_1694,EMEA,Online Web,2023-04-30
CUST_1695,EMEA,Direct Sales,2023-05-28
CUST_1696,North_America,Online Web,2022-04-23
CUST_1697,North_America,Direct Sales,2023-04-08
CUST_1698,APAC,Distributor,2023-12-31
CUST_1699,North_America,Online Web,2023-09-07
CUST_1700,North_America,Distributor,2023-10-01
CUST_1701,EMEA,Direct Sales,2022-05-29
CUST_1702,EMEA,Online Web,2022-03-01
CUST_1703,North_America,Distributor,2023-06-26
CUST_1704,North_America,Distributor,2022-06-08
CUST_1705,EMEA,Distributor,2023-02-06
CUST_1706,EMEA,Online Web,2022-08-23
CUST_1707,EMEA,Online Web,2022-08-20
CUST_1708,North_America,Distributor,2022-09-18
CUST_1709,EMEA,Distributor,2022-05-20
CUST_1710,APAC,Online Web,2023-10-18
CUST_1711,North_America,Online Web,2022-05-27
CUST_1712,EMEA,Distributor,2022-01-22
CUST_1713,LATAM,Online Web,2022-09-21
CUST_1714,LATAM,Direct Sales,2022-10-13
CUST_1715,North_America,Online Web,2022-12-22
CUST_1716,APAC,Online Web,2023-04-26
CUST_1717,LATAM,Direct Sales,2022-07-23
CUST_1718,North_America,Direct Sales,2023-01-27
CUST_1719,LATAM,Online Web,2023-03-30
CUST_1720,LATAM,Direct Sales,2023-08-04
CUST_1721,North_America,Online Web,2022-11-14
CUST_1722,EMEA,Distributor,2022-04-09
CUST_1723,EMEA,Online Web,2023-06-13
CUST_1724,North_America,Distributor,2023-05-27
CUST_1725,LATAM,Online Web,2023-10-15
CUST_1726,North_America,Direct Sales,2022-02-23
CUST_1727,North_America,Online Web,2023-11-22
CUST_1728,LATAM,Online Web,2023-01-14
CUST_1729,North_America,Distributor,2022-08-21
CUST_1730,North_America,Online Web,2023-10-24
CUST_1731,APAC,Online Web,2022-05-12
CUST_1732,LATAM,Direct Sales,2022-11-23
CUST_1733,North_America,Distributor,2022-01-12
CUST_1734,North_America,Online Web,2022-01-01
CUST_1735,North_America,Distributor,2023-12-07
CUST_1736,EMEA,Online Web,2022-05-16
CUST_1737,APAC,Distributor,2023-03-19
