customer_id	transaction_date	product_name	quantity	total_amount	status	region	adquisition_channel	sinup_date
CUST_0832	28/10/2023	Ethernet Cable	1	25	Completed	EMEA	Distributor	06/10/2023
CUST_1088	28/05/2023	Mechanical Keyboard	1	120	Completed	EMEA	Online Web	14/05/2023
CUST_0610	27/07/2024	Ethernet Cable	1	25	Completed	APAC	Direct Sales	13/11/2023
CUST_0997	06/09/2022	Monitor 27in	2	700	Completed	APAC	Direct Sales	15/06/2022
CUST_0410	12/01/2024	Monitor 27in	3	1050	Completed	EMEA	Online Web	14/09/2023
CUST_1792	06/08/2024	Monitor 27in	1	350	Completed	EMEA	Direct Sales	27/08/2023
CUST_0442	14/09/2023	Enterprise Server	3	13500	Completed	LATAM	Distributor	22/03/2023
CUST_0460	24/11/2023	Ethernet Cable	1	25	Completed	APAC	Online Web	31/05/2023
CUST_0704	29/08/2023	Gaming Laptop	2	3000	Completed	EMEA	Online Web	04/04/2023
CUST_0508	03/10/2022	Enterprise Server	1	4500	Completed	North_America	Distributor	16/03/2022
CUST_0342	16/02/2023	Ethernet Cable	1	25	Completed	North_America	Direct Sales	25/03/2022
CUST_0343	01/01/2024	USB-C Dock	3	540	Completed	APAC	Distributor	26/11/2023
CUST_1660	21/12/2023	Mechanical Keyboard	20	2400	Completed	North_America	Online Web	28/05/2023
CUST_0031	05/06/2024	Ethernet Cable	20	500	Completed	North_America	Distributor	04/08/2023
CUST_0988	23/10/2022	Monitor 27in	10	3500	Completed	EMEA	Online Web	13/06/2022
CUST_1598	10/05/2022	Gaming Laptop	2	3000	Completed	North_America	Distributor	28/02/2022
CUST_0926	29/03/2023	Mechanical Keyboard	2	240	Completed	North_America	Direct Sales	14/08/2022
CUST_0476	29/05/2023	USB-C Dock	1	180	Completed	North_America	Online Web	27/08/2022
CUST_1950	26/01/2024	Gaming Laptop	1	1500	Completed	EMEA	Direct Sales	01/09/2023
CUST_1694	17/03/2024	Gaming Laptop	3	4500	Completed	EMEA	Online Web	30/04/2023
CUST_1049	23/09/2022	Enterprise Server	1	4500	Completed	APAC	Distributor	24/03/2022
CUST_0381	11/01/2024	Enterprise Server	1	4500	Completed	North_America	Online Web	31/03/2023
CUST_0908	03/04/2023	Enterprise Server	1	4500	Completed	North_America	Distributor	30/12/2022
CUST_0389	02/02/2023	Mechanical Keyboard	3	360	Completed	APAC	Online Web	17/11/2022
CUST_0838	31/07/2023	Gaming Laptop	1	1500	Completed	EMEA	Direct Sales	12/07/2023
CUST_0620	10/05/2023	Mechanical Keyboard	1	120	Completed	North_America	Direct Sales	17/10/2022
CUST_0739	29/01/2023	USB-C Dock	1	180	Completed	EMEA	Distributor	20/04/2022
CUST_0617	10/11/2023	Monitor 27in	1	350	Completed	EMEA	Distributor	28/01/2023
CUST_0387	13/07/2023	Enterprise Server	1	4500	Completed	North_America	Distributor	18/01/2023
CUST_1996	01/05/2023	Gaming Laptop	1	1500	Completed	APAC	Online Web	03/06/2022
CUST_0844	03/01/2023	Ethernet Cable	10	250	Completed	EMEA	Direct Sales	23/09/2022
CUST_1823	15/08/2022	Monitor 27in	1	350	Completed	North_America	Online Web	22/07/2022
CUST_0215	18/09/2023	USB-C Dock	1	180	Completed	North_America	Online Web	29/06/2023
CUST_1843	27/02/2023	Monitor 27in	5	1750	Completed	EMEA	Online Web	14/03/2022
CUST_1612	01/01/2024	Enterprise Server	1	4500	Completed	EMEA	Distributor	30/06/2023
CUST_1881	05/09/2024	Ethernet Cable	1	25	Completed	APAC	Online Web	16/09/2023
CUST_1890	14/12/2023	Ethernet Cable	2	50	Completed	North_America	Direct Sales	02/08/2023
CUST_1461	05/07/2023	Monitor 27in	1	350	Completed	EMEA	Direct Sales	19/06/2023
CUST_0966	17/10/2023	USB-C Dock	2	360	Completed	North_America	Direct Sales	09/06/2023
CUST_1558	31/12/2023	Enterprise Server	1	-4500	Returned	North_America	Distributor	13/02/2023
CUST_1369	24/01/2023	Mechanical Keyboard	5	600	Completed	APAC	Direct Sales	29/09/2022
CUST_1338	20/12/2022	Enterprise Server	1	4500	Completed	North_America	Online Web	13/02/2022
CUST_1896	28/07/2024	Mechanical Keyboard	1	120	Completed	APAC	Distributor	18/08/2023
CUST_0320	06/08/2023	Monitor 27in	2	700	Completed	North_America	Direct Sales	26/03/2023
CUST_1244	09/03/2023	Monitor 27in	3	1050	Completed	EMEA	Distributor	29/12/2022
CUST_0603	13/05/2023	Mechanical Keyboard	5	600	Completed	EMEA	Direct Sales	05/10/2022
CUST_0915	19/02/2024	Mechanical Keyboard	2	240	Completed	EMEA	Online Web	07/04/2023
CUST_0565	31/07/2022	USB-C Dock	1	180	Completed	North_America	Distributor	30/01/2022
CUST_1886	16/02/2023	Gaming Laptop	1	1500	Completed	APAC	Direct Sales	12/02/2023
CUST_1642	27/03/2023	Mechanical Keyboard	2	240	Completed	North_America	Direct Sales	09/01/2023
CUST_0456	14/09/2022	Gaming Laptop	1	1500	Completed	North_America	Online Web	02/06/2022
CUST_1254	02/02/2023	Gaming Laptop	3	4500	Completed	EMEA	Direct Sales	11/09/2022
CUST_0655	04/02/2024	Enterprise Server	1	4500	Completed	EMEA	Direct Sales	24/08/2023
CUST_0993	31/03/2023	Enterprise Server	1	4500	Completed	EMEA	Online Web	26/11/2022
CUST_0627	21/04/2023	Gaming Laptop	1	1500	Completed	APAC	Distributor	29/08/2022
CUST_1390	15/09/2023	Enterprise Server	3	13500	Completed	APAC	Online Web	21/04/2023
CUST_0205	23/02/2024	Monitor 27in	3	1050	Completed	LATAM	Distributor	03/03/2023
CUST_1397	17/10/2022	Gaming Laptop	1	1500	Completed	North_America	Distributor	22/04/2022
CUST_0110	24/06/2023	Monitor 27in	1	350	Completed	EMEA	Distributor	24/02/2023
CUST_0440	02/10/2023	Monitor 27in	1	350	Completed	North_America	Online Web	04/08/2023
CUST_0322	23/04/2024	Mechanical Keyboard	1	120	Completed	APAC	Distributor	14/12/2023
CUST_0646	05/10/2023	USB-C Dock	1	180	Completed	North_America	Distributor	31/07/2023
CUST_0861	25/11/2023	Enterprise Server	5	22500	Completed	LATAM	Distributor	11/09/2023
CUST_1025	13/11/2022	USB-C Dock	1	180	Completed	North_America	Distributor	06/08/2022
CUST_0729	09/07/2022	Enterprise Server	1	4500	Completed	APAC	Distributor	01/01/2022
CUST_0549	11/01/2023	Monitor 27in	1	350	Completed	APAC	Online Web	28/01/2022
CUST_0018	01/03/2023	Gaming Laptop	1	1500	Completed	North_America	Distributor	24/07/2022
CUST_1621	17/12/2023	Gaming Laptop	5	7500	Completed	North_America	Distributor	28/10/2023
CUST_0261	19/12/2022	Ethernet Cable	1	25	Completed	APAC	Direct Sales	14/05/2022
CUST_0697	10/10/2022	USB-C Dock	1	180	Completed	LATAM	Online Web	12/05/2022
CUST_1369	25/12/2022	Ethernet Cable	3	75	Completed	APAC	Direct Sales	29/09/2022
CUST_0463	08/12/2022	Enterprise Server	1	4500	Completed	APAC	Distributor	17/03/2022
CUST_1490	27/10/2023	Monitor 27in	1	350	Completed	EMEA	Online Web	21/03/2023
CUST_1179	09/07/2022	Ethernet Cable	1	-25	Returned	LATAM	Distributor	21/04/2022
CUST_0874	08/06/2024	Gaming Laptop	2	3000	Completed	EMEA	Online Web	16/07/2023
CUST_1021	06/04/2024	Ethernet Cable	5	125	Completed	North_America	Direct Sales	16/11/2023
CUST_0873	08/11/2022	Monitor 27in	10	3500	Completed	North_America	Online Web	28/01/2022
CUST_1864	23/11/2024	Mechanical Keyboard	3	360	Completed	APAC	Online Web	29/12/2023
CUST_0396	12/06/2022	Monitor 27in	5	1750	Completed	North_America	Direct Sales	12/06/2022
CUST_1352	26/11/2022	Ethernet Cable	1	25	Completed	EMEA	Distributor	04/10/2022
CUST_0278	10/02/2024	Gaming Laptop	2	3000	Completed	EMEA	Direct Sales	06/05/2023
CUST_0946	18/10/2023	Enterprise Server	5	22500	Completed	EMEA	Direct Sales	16/01/2023
CUST_0823	29/09/2022	Monitor 27in	1	350	Completed	LATAM	Online Web	03/02/2022
CUST_0228	12/03/2024	USB-C Dock	2	360	Completed	North_America	Direct Sales	28/07/2023
CUST_1988	04/06/2022	Enterprise Server	1	-4500	Returned	North_America	Online Web	06/01/2022
CUST_0431	01/04/2023	Mechanical Keyboard	1	120	Completed	North_America	Direct Sales	28/06/2022
CUST_1584	17/07/2022	Monitor 27in	1	350	Completed	North_America	Distributor	19/03/2022
CUST_0684	06/05/2023	Monitor 27in	2	700	Completed	North_America	Distributor	03/10/2022
CUST_1733	20/01/2022	Gaming Laptop	1	1500	Completed	North_America	Distributor	12/01/2022
CUST_1199	29/04/2024	Monitor 27in	3	1050	Completed	EMEA	Direct Sales	10/09/2023
CUST_0487	10/10/2022	Mechanical Keyboard	1	120	Completed	APAC	Direct Sales	12/09/2022
CUST_1420	19/03/2022	Mechanical Keyboard	2	240	Completed	EMEA	Direct Sales	15/03/2022
CUST_0780	28/07/2023	Ethernet Cable	1	25	Completed	APAC	Distributor	29/11/2022
CUST_0948	22/08/2022	Ethernet Cable	1	25	Completed	APAC	Distributor	20/05/2022
CUST_0773	15/05/2024	Gaming Laptop	5	7500	Completed	APAC	Online Web	24/09/2023
CUST_1355	10/07/2023	Enterprise Server	1	4500	Completed	APAC	Distributor	05/08/2022
CUST_1421	13/11/2023	Mechanical Keyboard	1	120	Completed	EMEA	Direct Sales	07/09/2023
CUST_0341	31/05/2024	Monitor 27in	1	350	Completed	EMEA	Direct Sales	02/07/2023
CUST_1680	27/02/2024	Ethernet Cable	1	25	Completed	LATAM	Direct Sales	28/08/2023
CUST_1815	17/02/2024	Monitor 27in	10	3500	Completed	LATAM	Distributor	23/06/2023
CUST_0758	08/02/2024	Monitor 27in	5	1750	Completed	North_America	Online Web	24/09/2023
CUST_0047	24/12/2023	Mechanical Keyboard	3	360	Completed	LATAM	Direct Sales	02/07/2023
CUST_1449	05/09/2023	Mechanical Keyboard	1	120	Completed	EMEA	Direct Sales	10/08/2023
CUST_1385	29/11/2022	Enterprise Server	2	9000	Completed	APAC	Direct Sales	17/09/2022
CUST_1664	15/07/2022	Ethernet Cable	3	75	Completed	North_America	Direct Sales	16/02/2022
CUST_0091	19/07/2023	USB-C Dock	1	180	Completed	North_America	Online Web	13/07/2023
CUST_0936	26/03/2022	Monitor 27in	1	350	Completed	LATAM	Direct Sales	22/01/2022
CUST_1025	02/01/2023	Monitor 27in	1	350	Completed	North_America	Distributor	06/08/2022
CUST_0107	31/03/2023	Mechanical Keyboard	1	120	Completed	North_America	Distributor	31/10/2022
CUST_1818	14/10/2024	USB-C Dock	1	180	Completed	EMEA	Online Web	15/10/2023
CUST_1911	13/08/2023	USB-C Dock	2	360	Completed	LATAM	Distributor	17/06/2023
CUST_0825	12/03/2023	Ethernet Cable	1	25	Completed	APAC	Direct Sales	18/12/2022
CUST_1067	03/02/2024	Enterprise Server	3	13500	Completed	EMEA	Online Web	15/03/2023
CUST_0293	10/12/2022	Ethernet Cable	1	25	Completed	North_America	Online Web	15/03/2022
CUST_1336	23/06/2023	Monitor 27in	2	700	Completed	APAC	Direct Sales	11/11/2022
CUST_0087	09/08/2024	Gaming Laptop	1	1500	Completed	North_America	Distributor	18/10/2023
CUST_0722	16/04/2024	Gaming Laptop	1	1500	Completed	North_America	Online Web	13/06/2023
CUST_1024	01/05/2023	Enterprise Server	5	22500	Completed	North_America	Online Web	24/04/2023
CUST_1326	14/02/2023	Gaming Laptop	1	1500	Completed	EMEA	Direct Sales	20/07/2022
CUST_0742	12/11/2022	Mechanical Keyboard	1	120	Completed	North_America	Distributor	19/07/2022
CUST_0860	23/04/2023	Ethernet Cable	2	50	Completed	North_America	Direct Sales	08/05/2022
CUST_0897	06/08/2023	Gaming Laptop	2	3000	Completed	North_America	Online Web	05/11/2022
CUST_1512	30/01/2022	Gaming Laptop	1	1500	Completed	EMEA	Online Web	26/01/2022
CUST_1506	27/04/2023	Enterprise Server	1	4500	Completed	North_America	Direct Sales	08/09/2022
CUST_0922	03/08/2022	Enterprise Server	1	4500	Completed	EMEA	Distributor	04/01/2022
CUST_1182	11/09/2024	Monitor 27in	2	-700	Returned	North_America	Direct Sales	30/12/2023
CUST_0806	26/05/2023	USB-C Dock	1	180	Completed	North_America	Distributor	23/03/2023
CUST_1727	18/03/2024	Gaming Laptop	2	3000	Completed	North_America	Online Web	22/11/2023
CUST_1642	23/04/2023	Mechanical Keyboard	1	120	Completed	North_America	Direct Sales	09/01/2023
CUST_1159	02/08/2023	Gaming Laptop	1	1500	Completed	North_America	Distributor	15/12/2022
CUST_1728	06/11/2023	Mechanical Keyboard	3	360	Completed	LATAM	Online Web	14/01/2023
CUST_0839	30/01/2023	Ethernet Cable	1	25	Completed	EMEA	Direct Sales	24/01/2023
CUST_1404	29/01/2023	Enterprise Server	2	9000	Completed	North_America	Distributor	30/08/2022
CUST_1550	28/02/2023	Ethernet Cable	5	125	Completed	APAC	Direct Sales	12/03/2022
CUST_1525	21/01/2023	Ethernet Cable	1	25	Completed	APAC	Direct Sales	13/11/2022
CUST_1141	26/08/2023	Enterprise Server	1	4500	Completed	EMEA	Online Web	03/05/2023
CUST_0969	25/01/2023	Ethernet Cable	3	75	Completed	APAC	Online Web	23/03/2022
CUST_0181	30/04/2023	Monitor 27in	1	350	Completed	LATAM	Distributor	24/01/2023
CUST_1042	13/06/2023	USB-C Dock	1	180	Completed	North_America	Direct Sales	31/01/2023
CUST_1586	10/09/2023	Gaming Laptop	1	1500	Completed	EMEA	Online Web	12/06/2023
CUST_0224	15/04/2023	Enterprise Server	3	13500	Completed	North_America	Distributor	30/07/2022
CUST_0405	15/07/2023	Mechanical Keyboard	5	600	Completed	North_America	Distributor	14/03/2023
CUST_1663	28/07/2022	Enterprise Server	1	4500	Completed	EMEA	Distributor	07/02/2022
CUST_1465	27/11/2023	Monitor 27in	1	350	Completed	EMEA	Online Web	09/01/2023
CUST_0770	01/10/2022	Ethernet Cable	2	50	Completed	EMEA	Direct Sales	14/09/2022
CUST_0126	17/08/2024	Enterprise Server	2	9000	Completed	EMEA	Online Web	23/08/2023
CUST_1496	23/06/2023	Mechanical Keyboard	1	120	Completed	EMEA	Direct Sales	17/06/2023
CUST_0011	10/12/2023	Enterprise Server	10	45000	Completed	APAC	Distributor	28/06/2023
CUST_1949	20/05/2023	Gaming Laptop	1	1500	Completed	EMEA	Online Web	18/04/2023
CUST_0429	31/05/2024	Mechanical Keyboard	2	240	Completed	EMEA	Online Web	09/06/2023
CUST_1450	01/09/2022	Mechanical Keyboard	2	240	Completed	APAC	Distributor	09/05/2022
CUST_1705	24/07/2023	Gaming Laptop	1	1500	Completed	EMEA	Distributor	06/02/2023
CUST_0583	31/10/2023	Gaming Laptop	1	1500	Completed	LATAM	Direct Sales	10/03/2023
CUST_0372	19/12/2023	Gaming Laptop	1	1500	Completed	APAC	Direct Sales	21/10/2023
CUST_0409	17/08/2022	Enterprise Server	1	4500	Completed	EMEA	Distributor	17/06/2022
CUST_1640	02/04/2023	Mechanical Keyboard	1	120	Completed	LATAM	Distributor	19/07/2022
CUST_0167	14/11/2022	USB-C Dock	1	180	Completed	LATAM	Distributor	28/10/2022
CUST_1132	19/04/2023	Ethernet Cable	2	50	Completed	North_America	Online Web	13/08/2022
CUST_0235	21/06/2023	USB-C Dock	2	360	Completed	LATAM	Online Web	25/07/2022
CUST_0182	17/01/2024	Ethernet Cable	1	25	Completed	North_America	Distributor	26/11/2023
CUST_0723	28/08/2022	Gaming Laptop	2	3000	Completed	EMEA	Online Web	14/03/2022
CUST_0917	11/06/2024	Ethernet Cable	1	25	Completed	North_America	Distributor	21/10/2023
CUST_0781	19/06/2024	Mechanical Keyboard	3	360	Completed	North_America	Distributor	14/12/2023
CUST_0375	03/09/2022	USB-C Dock	5	900	Completed	North_America	Direct Sales	25/08/2022
CUST_0896	13/03/2024	Enterprise Server	1	4500	Completed	EMEA	Online Web	27/05/2023
CUST_1616	27/02/2023	Enterprise Server	3	13500	Completed	EMEA	Online Web	24/05/2022
CUST_0141	25/06/2023	Mechanical Keyboard	5	600	Completed	APAC	Distributor	17/01/2023
CUST_0045	18/12/2022	Enterprise Server	10	45000	Completed	APAC	Distributor	28/07/2022
CUST_1930	08/07/2023	Mechanical Keyboard	1	120	Completed	North_America	Direct Sales	02/01/2023
CUST_0941	24/03/2022	USB-C Dock	1	180	Completed	EMEA	Direct Sales	03/02/2022
CUST_0534	22/10/2023	Gaming Laptop	2	3000	Completed	LATAM	Distributor	30/10/2022
CUST_0096	09/05/2023	Gaming Laptop	1	-1500	Returned	EMEA	Online Web	03/05/2023
CUST_1146	01/06/2023	Monitor 27in	3	1050	Completed	EMEA	Online Web	07/09/2022
CUST_0800	20/05/2022	Ethernet Cable	5	125	Completed	North_America	Online Web	17/01/2022
CUST_0061	30/04/2023	Ethernet Cable	1	25	Completed	EMEA	Online Web	01/07/2022
CUST_1087	12/05/2024	Monitor 27in	10	3500	Completed	North_America	Direct Sales	16/06/2023
CUST_1069	09/01/2024	USB-C Dock	3	540	Completed	LATAM	Online Web	22/10/2023
CUST_1915	17/11/2023	Monitor 27in	1	350	Completed	EMEA	Distributor	18/10/2023
CUST_1667	21/01/2023	Monitor 27in	2	700	Completed	APAC	Direct Sales	10/06/2022
CUST_0742	29/01/2023	USB-C Dock	1	180	Completed	North_America	Distributor	19/07/2022
CUST_1599	20/08/2024	USB-C Dock	1	180	Completed	LATAM	Online Web	22/11/2023
CUST_0033	20/09/2022	USB-C Dock	5	900	Completed	North_America	Direct Sales	26/03/2022
CUST_0944	09/01/2024	USB-C Dock	5	900	Completed	APAC	Direct Sales	07/08/2023
CUST_1494	30/01/2024	Gaming Laptop	1	1500	Completed	North_America	Direct Sales	13/02/2023
CUST_0540	13/07/2023	Monitor 27in	1	-350	Returned	North_America	Distributor	03/02/2023
CUST_1617	15/05/2024	Gaming Laptop	1	1500	Completed	North_America	Direct Sales	27/10/2023
CUST_1074	22/02/2024	Ethernet Cable	1	25	Completed	EMEA	Direct Sales	30/09/2023
CUST_1924	30/05/2023	Monitor 27in	1	350	Completed	LATAM	Online Web	28/09/2022
CUST_1565	02/01/2023	Enterprise Server	1	4500	Completed	LATAM	Direct Sales	05/12/2022
CUST_0168	23/04/2024	Monitor 27in	5	1750	Completed	APAC	Online Web	03/12/2023
CUST_0551	30/03/2023	USB-C Dock	1	180	Completed	APAC	Direct Sales	26/08/2022
CUST_1892	28/05/2024	Ethernet Cable	5	125	Completed	APAC	Direct Sales	02/09/2023
CUST_1267	24/03/2024	Gaming Laptop	1	1500	Completed	North_America	Distributor	15/10/2023
CUST_1063	17/09/2022	Ethernet Cable	3	75	Completed	EMEA	Online Web	06/07/2022
CUST_1245	24/03/2024	Ethernet Cable	2	50	Completed	LATAM	Distributor	26/04/2023
CUST_1590	09/01/2024	Mechanical Keyboard	2	240	Completed	EMEA	Direct Sales	17/06/2023
CUST_0084	16/01/2024	Ethernet Cable	1	25	Completed	North_America	Online Web	20/02/2023
CUST_0993	29/06/2023	Ethernet Cable	2	50	Completed	EMEA	Online Web	26/11/2022
CUST_1433	15/06/2023	Ethernet Cable	2	50	Completed	LATAM	Direct Sales	22/06/2022
CUST_0312	06/01/2023	Enterprise Server	1	4500	Completed	APAC	Online Web	07/02/2022
CUST_0274	14/04/2024	Monitor 27in	1	350	Completed	North_America	Online Web	10/08/2023
CUST_1301	11/12/2022	Ethernet Cable	1	25	Completed	APAC	Online Web	06/10/2022
CUST_0775	19/04/2023	Enterprise Server	2	9000	Completed	EMEA	Distributor	12/08/2022
CUST_1781	09/05/2023	Gaming Laptop	1	1500	Completed	APAC	Direct Sales	08/06/2022
CUST_0915	08/06/2023	Enterprise Server	3	13500	Completed	EMEA	Online Web	07/04/2023
CUST_1409	27/11/2023	Ethernet Cable	1	25	Completed	APAC	Direct Sales	06/03/2023
CUST_1898	23/08/2022	Gaming Laptop	1	1500	Completed	EMEA	Online Web	09/05/2022
CUST_0770	10/10/2022	Gaming Laptop	1	1500	Completed	EMEA	Direct Sales	14/09/2022
CUST_0077	30/01/2023	Gaming Laptop	1	1500	Completed	LATAM	Distributor	14/11/2022
CUST_0662	19/04/2023	USB-C Dock	5	900	Completed	EMEA	Direct Sales	28/07/2022
CUST_1258	14/02/2023	Ethernet Cable	1	25	Completed	North_America	Distributor	12/09/2022
CUST_1131	29/07/2022	Enterprise Server	1	4500	Completed	North_America	Direct Sales	17/07/2022
CUST_1095	05/03/2024	Mechanical Keyboard	1	120	Completed	EMEA	Distributor	21/04/2023
CUST_1835	23/11/2022	Mechanical Keyboard	1	120	Completed	North_America	Online Web	17/09/2022
CUST_0260	09/01/2023	Mechanical Keyboard	2	240	Completed	North_America	Direct Sales	12/05/2022
CUST_0463	16/05/2022	Enterprise Server	2	9000	Completed	APAC	Distributor	17/03/2022
CUST_0125	15/04/2022	Ethernet Cable	1	-25	Returned	EMEA	Online Web	12/01/2022
CUST_0731	24/10/2023	Mechanical Keyboard	3	360	Completed	EMEA	Online Web	14/02/2023
CUST_1952	11/09/2022	USB-C Dock	2	360	Completed	EMEA	Online Web	26/08/2022
CUST_0268	05/07/2022	Enterprise Server	5	22500	Completed	North_America	Direct Sales	03/07/2022
CUST_0103	06/04/2023	USB-C Dock	1	180	Completed	North_America	Direct Sales	08/05/2022
CUST_1278	16/02/2023	Mechanical Keyboard	1	120	Completed	North_America	Direct Sales	08/08/2022
CUST_1209	05/04/2022	Monitor 27in	2	700	Completed	EMEA	Distributor	25/03/2022
CUST_1938	28/02/2023	Enterprise Server	5	22500	Completed	LATAM	Direct Sales	30/10/2022
CUST_1158	08/09/2023	Monitor 27in	1	350	Completed	North_America	Direct Sales	13/01/2023
CUST_0184	15/06/2024	Enterprise Server	2	9000	Completed	APAC	Direct Sales	11/09/2023
CUST_0202	25/04/2024	Ethernet Cable	1	25	Completed	APAC	Online Web	18/10/2023
CUST_1908	20/03/2024	Monitor 27in	1	350	Completed	North_America	Distributor	18/05/2023
CUST_1809	31/01/2023	Ethernet Cable	10	250	Completed	North_America	Distributor	10/02/2022
CUST_1072	19/05/2023	Enterprise Server	1	4500	Completed	APAC	Online Web	11/10/2022
CUST_0851	05/10/2024	Gaming Laptop	2	3000	Completed	EMEA	Direct Sales	29/11/2023
CUST_0970	18/09/2023	USB-C Dock	1	180	Completed	North_America	Online Web	03/02/2023
CUST_0641	04/07/2024	USB-C Dock	1	180	Completed	North_America	Direct Sales	02/09/2023
CUST_1984	19/03/2024	Gaming Laptop	2	3000	Completed	North_America	Distributor	22/07/2023
CUST_1239	10/05/2024	Mechanical Keyboard	1	120	Completed	LATAM	Direct Sales	04/11/2023
CUST_1089	18/01/2024	Mechanical Keyboard	1	120	Completed	North_America	Distributor	04/09/2023
CUST_0357	19/10/2023	Monitor 27in	5	1750	Completed	EMEA	Online Web	22/09/2023
CUST_1498	03/12/2022	Ethernet Cable	2	50	Completed	LATAM	Direct Sales	04/01/2022
CUST_0160	03/04/2023	Gaming Laptop	1	1500	Completed	EMEA	Online Web	25/03/2023
CUST_1389	24/02/2024	USB-C Dock	1	180	Completed	EMEA	Distributor	28/07/2023
CUST_1067	22/09/2023	USB-C Dock	3	540	Completed	EMEA	Online Web	15/03/2023
CUST_0113	28/07/2024	Mechanical Keyboard	1	120	Completed	North_America	Direct Sales	29/07/2023
CUST_1832	02/12/2022	Enterprise Server	2	9000	Completed	North_America	Online Web	18/02/2022
CUST_1585	28/02/2024	USB-C Dock	1	-180	Returned	APAC	Direct Sales	28/09/2023
CUST_1874	30/11/2022	USB-C Dock	1	180	Completed	EMEA	Online Web	28/08/2022
CUST_0110	26/03/2023	USB-C Dock	2	360	Completed	EMEA	Distributor	24/02/2023
CUST_1727	12/04/2024	Gaming Laptop	1	1500	Completed	North_America	Online Web	22/11/2023
CUST_0545	25/11/2022	Enterprise Server	2	9000	Completed	EMEA	Direct Sales	24/09/2022
CUST_1291	10/07/2023	Ethernet Cable	1	25	Completed	LATAM	Direct Sales	15/12/2022
CUST_1602	03/01/2024	Monitor 27in	10	3500	Completed	EMEA	Direct Sales	29/03/2023
CUST_1819	06/10/2023	Monitor 27in	1	350	Completed	North_America	Online Web	28/01/2023
CUST_1985	02/02/2023	Ethernet Cable	1	25	Completed	North_America	Online Web	16/07/2022
CUST_1867	11/05/2024	Gaming Laptop	1	1500	Completed	North_America	Online Web	04/07/2023
CUST_1184	28/07/2024	Enterprise Server	1	4500	Completed	EMEA	Online Web	08/12/2023
CUST_1588	29/10/2022	Monitor 27in	10	3500	Completed	North_America	Distributor	07/08/2022
CUST_0985	01/01/2024	Mechanical Keyboard	1	120	Completed	North_America	Online Web	22/11/2023
CUST_1685	19/03/2023	Mechanical Keyboard	3	360	Completed	APAC	Distributor	31/03/2022
CUST_0774	11/07/2023	Gaming Laptop	1	1500	Completed	APAC	Distributor	24/12/2022
CUST_1211	13/03/2023	Ethernet Cable	1	25	Completed	APAC	Distributor	27/07/2022
CUST_0033	07/09/2022	Gaming Laptop	1	1500	Completed	North_America	Direct Sales	26/03/2022
CUST_1156	11/05/2023	Enterprise Server	3	13500	Completed	LATAM	Distributor	14/02/2023
CUST_0110	23/10/2023	Enterprise Server	1	4500	Completed	EMEA	Distributor	24/02/2023
CUST_0664	06/11/2023	Gaming Laptop	1	1500	Completed	APAC	Online Web	18/10/2023
CUST_0731	11/02/2024	USB-C Dock	1	180	Completed	EMEA	Online Web	14/02/2023
CUST_0026	17/06/2023	Gaming Laptop	1	1500	Completed	EMEA	Distributor	06/08/2022
CUST_1122	05/10/2022	Gaming Laptop	1	1500	Completed	North_America	Online Web	14/08/2022
CUST_1553	04/10/2022	Mechanical Keyboard	3	360	Completed	North_America	Online Web	28/05/2022
CUST_0478	18/08/2023	Mechanical Keyboard	1	120	Completed	EMEA	Online Web	12/05/2023
CUST_0199	12/05/2024	USB-C Dock	2	360	Completed	North_America	Online Web	12/11/2023
CUST_0343	01/01/2024	Mechanical Keyboard	1	120	Completed	APAC	Distributor	26/11/2023
CUST_0057	04/12/2022	Mechanical Keyboard	2	240	Completed	APAC	Distributor	10/08/2022
CUST_0665	16/08/2022	Mechanical Keyboard	2	240	Completed	North_America	Online Web	20/04/2022
CUST_0454	08/04/2024	Enterprise Server	5	22500	Completed	North_America	Distributor	17/08/2023
CUST_0884	10/12/2022	Enterprise Server	1	4500	Completed	North_America	Distributor	29/09/2022
CUST_1172	28/04/2023	Mechanical Keyboard	1	120	Completed	North_America	Direct Sales	26/04/2023
CUST_0701	04/12/2022	Monitor 27in	1	350	Completed	APAC	Online Web	11/08/2022
CUST_0691	09/11/2022	Monitor 27in	1	350	Completed	North_America	Direct Sales	05/02/2022
CUST_1775	15/01/2023	Mechanical Keyboard	1	120	Completed	EMEA	Direct Sales	19/04/2022
CUST_0794	29/02/2024	Enterprise Server	3	13500	Completed	LATAM	Online Web	25/07/2023
CUST_0675	04/06/2023	Gaming Laptop	5	7500	Completed	EMEA	Direct Sales	02/03/2023
CUST_1162	22/10/2024	Gaming Laptop	1	1500	Completed	APAC	Distributor	24/11/2023
CUST_1399	12/04/2022	USB-C Dock	5	900	Completed	EMEA	Online Web	11/03/2022
CUST_0936	21/07/2022	Mechanical Keyboard	3	360	Completed	LATAM	Direct Sales	22/01/2022
CUST_1442	26/08/2022	Gaming Laptop	1	1500	Completed	EMEA	Distributor	16/08/2022
CUST_0296	08/07/2022	Monitor 27in	1	350	Completed	EMEA	Direct Sales	05/01/2022
CUST_0149	06/12/2022	Monitor 27in	1	350	Completed	APAC	Direct Sales	15/11/2022
CUST_0470	01/09/2023	Monitor 27in	1	350	Completed	EMEA	Online Web	05/05/2023
CUST_0246	02/01/2024	USB-C Dock	5	900	Completed	North_America	Direct Sales	25/07/2023
